"YEAR" "TRIAL" "LOCATION" "TRIAL_ID" "YEAR_LOCATION" "BLOCK" "LINE_ID" "YIELD" "GERMPLASM_TYPE" "GENOTYPE_FILE"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "1" "GID_6434" 8417.98850574713 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "1" "GID_9673" 8698.85057471264 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "1" "GID_6687" 9147.27011494253 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "1" "GID_1885" 9416.20689655172 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "1" "GID_11333" 9112.32758620689 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "1" "GID_20433" 8903.01724137931 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "1" "GID_17147" 8783.58237547893 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "1" "GID_11850" 9282.5 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "1" "GID_4887" 8284.24329501916 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "1" "GID_1346" 8102.09770114942 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "1" "GID_4986" 8104.94252873563 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "1" "GID_9191" 8801.76245210728 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "1" "GID_15439" 9538.63984674329 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "1" "GID_3143" 9359.30555555555 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_9411" 9334.20498084291 "Indica" "IND"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_5306" 9262.12643678161 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_13520" 9499.19061302682 "Indica" "IND"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_10396" 8241.20689655172 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_10624" 8717.88793103448 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_4437" 8857.41379310345 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_15755" 7330.11973180076 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_10452" 8473.73563218391 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_13935" 8609.53065134099 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_8938" 8912.19348659004 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_4462" 8899.99042145594 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_17686" 8870.88122605364 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_3781" 8046.79597701149 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_3598" 8810.17720306513 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_8743" 8607.32758620689 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_6434" 8853.9224137931 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_9673" 10352.0210727969 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_6687" 9652.90229885057 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_1885" 9156.93007662835 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_11333" 8409.11877394636 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_20433" 7870.25862068965 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_17147" 9415.50766283525 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_11850" 9740.68965517241 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_4887" 9024.2337164751 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_1346" 8077.93103448276 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_4986" 7912.26053639847 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_9191" 9493.18965517241 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_15439" 9979.69348659004 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "2" "GID_3143" 9802.2030651341 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_9411" 8465.70881226054 "Indica" "IND"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_5306" 8655.82375478927 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_13520" 9967.38505747126 "Indica" "IND"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_10396" 8895.83333333333 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_10624" 7909.04214559387 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_4437" 8570.85249042146 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_15755" 9284.13793103448 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_10452" 8921.0632183908 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_13935" 9185.25862068965 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_8938" 9434.48275862069 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_4462" 8370.3448275862 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_17686" 8390.65134099617 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_3781" 9047.98850574712 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_3598" 9228.23754789272 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_8743" 8637.52873563218 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_6434" 9683.8601532567 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_9673" 8597.26053639847 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_6687" 9048.82662835249 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_1885" 10044.061302682 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_11333" 9545.66091954023 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_20433" 8472.42337164751 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_17147" 9070.73754789272 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_11850" 9349.82758620689 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_4887" 8896.40804597701 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_1346" 8658.3908045977 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_4986" 9197.22222222222 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_9191" 9705.66091954023 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_15439" 9038.9224137931 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPF" "2007_E5-1_UEPF" "2007-UEPF" "3" "GID_3143" 9841.63793103448 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_9411" 9904.16666666667 "Indica" "IND"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_5306" 8716.66666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_13520" 7683.33333333333 "Indica" "IND"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_10396" 9066.66666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_10624" 8479.16666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_4437" 8970.83333333333 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_15755" 5616.66666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_10452" 8095.83333333333 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_13935" 8966.66666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_8938" 10095.8333333333 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_4462" 8712.5 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_17686" 8337.5 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_3781" 9412.5 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_3598" 9370.83333333333 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_8743" 8050 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_6434" 9216.66666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_9673" 8595.83333333333 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_6687" 9245.83333333333 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_1885" 10404.1666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_11333" 9358.33333333333 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_20433" 8904.16666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_17147" 8775 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_11850" 8450 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_4887" 8545.83333333333 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_1346" 8650 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_4986" 8933.33333333333 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_9191" 8633.33333333333 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_15439" 7854.16666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "1" "GID_3143" 8887.5 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_9411" 9662.5 "Indica" "IND"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_5306" 7475 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_13520" 7037.5 "Indica" "IND"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_10396" 9037.5 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_10624" 7695.83333333333 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_4437" 9745.83333333333 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_15755" 7870.83333333333 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_10452" 11250 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_13935" 6366.66666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_8938" 7854.16666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_4462" 9387.5 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_17686" 8954.16666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_3781" 9095.83333333333 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_3598" 9245.83333333333 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_8743" 7229.16666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_6434" 9366.66666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_9673" 8416.66666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_6687" 9062.5 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_1885" 10362.5 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_11333" 8375 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_20433" 9450 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_17147" 10445.8333333333 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_11850" 7941.66666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_4887" 9416.66666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_1346" 8850 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_4986" 9341.66666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_9191" 9404.16666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_15439" 10829.1666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "2" "GID_3143" 9479.16666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_9411" 8891.66666666667 "Indica" "IND"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_5306" 10312.5 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_13520" 6425 "Indica" "IND"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_10396" 10087.5 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_10624" 8425 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_4437" 9425 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_15755" 9475 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_10452" 10141.6666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_13935" 8562.5 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_8938" 8591.66666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_4462" 9400 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_17686" 9345.83333333333 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_3781" 9275 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_3598" 9337.5 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_8743" 8870.83333333333 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_6434" 9491.66666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_9673" 10579.1666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_6687" 9645.83333333333 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_1885" 10504.1666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_11333" 9833.33333333333 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_20433" 9687.5 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_17147" 9829.16666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_11850" 8912.5 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_4887" 8712.5 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_1346" 8675 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_4986" 9391.66666666667 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_9191" 10175 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_15439" 8000 "Tropical Japonica" "JAP"
"2007" "E5-1" "UEPL" "2007_E5-1_UEPL" "2007-UEPL" "3" "GID_3143" 10004.1666666667 "Tropical Japonica" "JAP"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "1" "GID_9411" 9223.68421 "Indica" "IND"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "1" "GID_5306" 6684.21053 "Tropical Japonica" "JAP"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "1" "GID_13520" 8885.96491 "Indica" "IND"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "1" "GID_10396" 9574.5614 "Tropical Japonica" "JAP"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "1" "GID_10624" 8473.68421 "Tropical Japonica" "JAP"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "1" "GID_20053" 8881.57895 "Tropical Japonica" "JAP"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "1" "GID_6322" 9350.87719 "Indica" "IND"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "1" "GID_17031" 9201.75439 "Indica" "IND"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "1" "GID_10452" 8986.84211 "Tropical Japonica" "JAP"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "1" "GID_8938" 9750 "Tropical Japonica" "JAP"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "1" "GID_4462" 9162.2807 "Tropical Japonica" "JAP"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "1" "GID_9673" 8166.66667 "Tropical Japonica" "JAP"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "1" "GID_11333" 9872.80702 "Tropical Japonica" "JAP"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "1" "GID_9201" 8464.91228 "Tropical Japonica" "JAP"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "1" "GID_3143" 5587.7193 "Tropical Japonica" "JAP"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "2" "GID_9411" 10298.2456 "Indica" "IND"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "2" "GID_5306" 6732.45614 "Tropical Japonica" "JAP"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "2" "GID_13520" NA "Indica" "IND"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "2" "GID_10396" 9236.84211 "Tropical Japonica" "JAP"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "2" "GID_10624" 7030.70175 "Tropical Japonica" "JAP"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "2" "GID_20053" 8776.31579 "Tropical Japonica" "JAP"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "2" "GID_6322" 10052.6316 "Indica" "IND"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "2" "GID_17031" 9557.01754 "Indica" "IND"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "2" "GID_10452" 9328.94737 "Tropical Japonica" "JAP"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "2" "GID_8938" 8820.17544 "Tropical Japonica" "JAP"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "2" "GID_4462" 8789.47368 "Tropical Japonica" "JAP"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "2" "GID_9673" 8070.17544 "Tropical Japonica" "JAP"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "2" "GID_11333" 10969.2982 "Tropical Japonica" "JAP"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "2" "GID_9201" 9390.35088 "Tropical Japonica" "JAP"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "2" "GID_3143" 10263.1579 "Tropical Japonica" "JAP"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "3" "GID_9411" 8228.07018 "Indica" "IND"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "3" "GID_5306" 6429.82456 "Tropical Japonica" "JAP"
"2007" "EF-1" "UEPL" "2007_EF-1_UEPL" "2007-UEPL" "3" "GID_13520" 7846.49123 "Indica" "IND"
